date,tiempo,mu
10/01/2008,0.353408974,0.000871
11/01/2008,0.353549082,0.000867
12/01/2008,0.353689191,0.000864
13/01/2008,0.3538293,0.000861
14/01/2008,0.353969408,0.000857
15/01/2008,0.354109517,0.000854
16/01/2008,0.354284653,0.000849
17/01/2008,0.354459788,0.000845
18/01/2008,0.354634924,0.00084
19/01/2008,0.35481006,0.000836
20/01/2008,0.354985196,0.000831
21/01/2008,0.355145227,0.000827
22/01/2008,0.35529319,0.000823
23/01/2008,0.355432536,0.000819
24/01/2008,0.355571882,0.000815
25/01/2008,0.355701984,0.000812
26/01/2008,0.355832086,0.000808
27/01/2008,0.355962188,0.000804
28/01/2008,0.356124815,0.0008
29/01/2008,0.356287442,0.000795
30/01/2008,0.35645007,0.00079
31/01/2008,0.356612697,0.000786
01/02/2008,0.356775324,0.000781
02/02/2008,0.356922391,0.000777
03/02/2008,0.357046816,0.000774
04/02/2008,0.35717124,0.00077
05/02/2008,0.357288555,0.000767
06/02/2008,0.357405869,0.000764
07/02/2008,0.357523184,0.00076
08/02/2008,0.357640499,0.000757
09/02/2008,0.357749348,0.000754
10/02/2008,0.357858198,0.00075
11/02/2008,0.357967048,0.000747
12/02/2008,0.358075898,0.000744
13/02/2008,0.35821196,0.00074
14/02/2008,0.358348023,0.000736
15/02/2008,0.358518101,0.000731
16/02/2008,0.358688178,0.000726
17/02/2008,0.358858256,0.000721
18/02/2008,0.359070854,0.000715
19/02/2008,0.359283451,0.000709
20/02/2008,0.359549198,0.000702
21/02/2008,0.359794954,0.000695
22/02/2008,0.360027239,0.000689
23/02/2008,0.36020631,0.000685
24/02/2008,0.360385381,0.00068
25/02/2008,0.360540106,0.000676
26/02/2008,0.360694831,0.000672
27/02/2008,0.360820015,0.000669
28/02/2008,0.3609452,0.000666
29/02/2008,0.361059797,0.000663
01/03/2008,0.361174395,0.000661
02/03/2008,0.361288992,0.000658
03/03/2008,0.361403589,0.000655
04/03/2008,0.361518186,0.000653
05/03/2008,0.361632784,0.00065
06/03/2008,0.361747381,0.000647
07/03/2008,0.361861978,0.000645
08/03/2008,0.361976575,0.000643
09/03/2008,0.362091173,0.00064
10/03/2008,0.36220577,0.000638
11/03/2008,0.362320367,0.000635
12/03/2008,0.362434964,0.000633
13/03/2008,0.362578211,0.00063
14/03/2008,0.362721457,0.000627
15/03/2008,0.362900516,0.000624
16/03/2008,0.363079574,0.000621
17/03/2008,0.363303396,0.000617
18/03/2008,0.36351333,0.000613
19/03/2008,0.363723264,0.00061
20/03/2008,0.363909562,0.000607
21/03/2008,0.364095861,0.000604
22/03/2008,0.364282159,0.000601
23/03/2008,0.364468458,0.000598
24/03/2008,0.364654756,0.000596
25/03/2008,0.364841054,0.000593
26/03/2008,0.364987033,0.000591
27/03/2008,0.365124357,0.000589
28/03/2008,0.365252751,0.000588
29/03/2008,0.365381146,0.000586
30/03/2008,0.36550954,0.000585
31/03/2008,0.365637934,0.000583
01/04/2008,0.365766329,0.000581
02/04/2008,0.365926821,0.000579
03/04/2008,0.366087314,0.000578
04/04/2008,0.36628793,0.000575
05/04/2008,0.366488546,0.000573
06/04/2008,0.366689163,0.000571
07/04/2008,0.366860458,0.000569
08/04/2008,0.367031753,0.000567
09/04/2008,0.367203048,0.000565
10/04/2008,0.367374343,0.000563
11/04/2008,0.367545638,0.000562
12/04/2008,0.367759757,0.000559
13/04/2008,0.368027406,0.000557
14/04/2008,0.368295054,0.000554
15/04/2008,0.368529038,0.000552
16/04/2008,0.368746744,0.00055
17/04/2008,0.36896445,0.000548
18/04/2008,0.369182155,0.000547
19/04/2008,0.369379419,0.000545
20/04/2008,0.369576683,0.000544
21/04/2008,0.369773947,0.000542
22/04/2008,0.370020527,0.00054
23/04/2008,0.370328752,0.000538
24/04/2008,0.370714033,0.000535
25/04/2008,0.371051335,0.000533
26/04/2008,0.371388637,0.000531
27/04/2008,0.371655718,0.000529
28/04/2008,0.371892472,0.000527
29/04/2008,0.372129226,0.000525
30/04/2008,0.37236598,0.000524
01/05/2008,0.372554494,0.000522
02/05/2008,0.372688623,0.000521
03/05/2008,0.372795283,0.00052
04/05/2008,0.372901942,0.000519
05/05/2008,0.373008601,0.000518
06/05/2008,0.37311526,0.000517
07/05/2008,0.373221919,0.000516
08/05/2008,0.373355243,0.000515
09/05/2008,0.373521898,0.000513
10/05/2008,0.373730216,0.000511
11/05/2008,0.373884846,0.00051
12/05/2008,0.37400296,0.000509
13/05/2008,0.374121074,0.000507
14/05/2008,0.374239188,0.000506
15/05/2008,0.374357301,0.000505
16/05/2008,0.374475415,0.000504
17/05/2008,0.374623058,0.000502
18/05/2008,0.3747707,0.000501
19/05/2008,0.374955253,0.000499
20/05/2008,0.375185944,0.000497
21/05/2008,0.375368573,0.000495
22/05/2008,0.375514908,0.000494
23/05/2008,0.375650224,0.000492
24/05/2008,0.375785541,0.000491
25/05/2008,0.375920858,0.00049
26/05/2008,0.376056175,0.000488
27/05/2008,0.376191492,0.000487
28/05/2008,0.376326808,0.000486
29/05/2008,0.376451608,0.000485
30/05/2008,0.376576407,0.000484
31/05/2008,0.376701206,0.000482
01/06/2008,0.376826005,0.000481
02/06/2008,0.376982004,0.00048
03/06/2008,0.377138003,0.000479
04/06/2008,0.377333002,0.000477
05/06/2008,0.377433662,0.000476
06/06/2008,0.377534322,0.000475
07/06/2008,0.37762388,0.000474
08/06/2008,0.377707772,0.000473
09/06/2008,0.377791664,0.000473
10/06/2008,0.377875556,0.000472
11/06/2008,0.377959447,0.000471
12/06/2008,0.378043339,0.000471
13/06/2008,0.378127231,0.00047
14/06/2008,0.378194247,0.000469
15/06/2008,0.378261263,0.000469
16/06/2008,0.378328279,0.000468
17/06/2008,0.378395295,0.000468
18/06/2008,0.378462311,0.000467
19/06/2008,0.378529327,0.000467
20/06/2008,0.378596343,0.000466
21/06/2008,0.378680113,0.000466
22/06/2008,0.378763883,0.000465
23/06/2008,0.378868596,0.000464
24/06/2008,0.378999486,0.000463
25/06/2008,0.3791631,0.000462
26/06/2008,0.379367616,0.00046
27/06/2008,0.379623262,0.000458
28/06/2008,0.379878908,0.000457
29/06/2008,0.380080554,0.000455
30/06/2008,0.380230364,0.000454
01/07/2008,0.380353344,0.000454
02/07/2008,0.380476324,0.000453
03/07/2008,0.380599304,0.000452
04/07/2008,0.380722284,0.000452
05/07/2008,0.380836509,0.000451
06/07/2008,0.380941686,0.00045
07/07/2008,0.381022737,0.00045
08/07/2008,0.381103789,0.00045
09/07/2008,0.381176573,0.000449
10/07/2008,0.381249358,0.000449
11/07/2008,0.381322143,0.000449
12/07/2008,0.381394928,0.000449
13/07/2008,0.381485909,0.000448
14/07/2008,0.381576889,0.000448
15/07/2008,0.381690616,0.000448
16/07/2008,0.381804342,0.000448
17/07/2008,0.381918068,0.000447
18/07/2008,0.382021329,0.000447
19/07/2008,0.38212459,0.000447
20/07/2008,0.382227852,0.000447
21/07/2008,0.382331113,0.000447
22/07/2008,0.382434374,0.000447
23/07/2008,0.382563451,0.000447
24/07/2008,0.382692528,0.000447
25/07/2008,0.382853873,0.000447
26/07/2008,0.383015219,0.000447
27/07/2008,0.383176565,0.000447
28/07/2008,0.383303849,0.000447
29/07/2008,0.383410283,0.000447
30/07/2008,0.383516717,0.000447
31/07/2008,0.38362315,0.000448
01/08/2008,0.383729584,0.000448
02/08/2008,0.383862626,0.000448
03/08/2008,0.383995668,0.000448
04/08/2008,0.38412871,0.000449
05/08/2008,0.384261752,0.000449
06/08/2008,0.384428055,0.00045
07/08/2008,0.384594358,0.000451
08/08/2008,0.38476066,0.000451
09/08/2008,0.384968538,0.000452
10/08/2008,0.385176417,0.000454
11/08/2008,0.385345043,0.000455
12/08/2008,0.38551367,0.000456
13/08/2008,0.385682296,0.000457
14/08/2008,0.385850923,0.000458
15/08/2008,0.386019549,0.000459
16/08/2008,0.386188176,0.000461
17/08/2008,0.386398959,0.000462
18/08/2008,0.386609742,0.000464
19/08/2008,0.386820526,0.000466
20/08/2008,0.386992831,0.000468
21/08/2008,0.387122239,0.000469
22/08/2008,0.387239303,0.00047
23/08/2008,0.387346231,0.000472
24/08/2008,0.387453159,0.000473
25/08/2008,0.387560087,0.000474
26/08/2008,0.387667014,0.000476
27/08/2008,0.387800674,0.000477
28/08/2008,0.387934334,0.000479
29/08/2008,0.388101408,0.000482
30/08/2008,0.388268483,0.000484
31/08/2008,0.388424036,0.000487
01/09/2008,0.388579588,0.000489
02/09/2008,0.388735141,0.000492
03/09/2008,0.388890693,0.000494
04/09/2008,0.389046245,0.000497
05/09/2008,0.389201798,0.000499
06/09/2008,0.389347851,0.000502
07/09/2008,0.389493904,0.000505
08/09/2008,0.389639957,0.000507
09/09/2008,0.38978601,0.00051
10/09/2008,0.389932063,0.000512
11/09/2008,0.390078116,0.000515
12/09/2008,0.390224169,0.000518
13/09/2008,0.390370222,0.00052
14/09/2008,0.390505162,0.000523
15/09/2008,0.390616403,0.000525
16/09/2008,0.39071403,0.000527
17/09/2008,0.390811657,0.000529
18/09/2008,0.390902175,0.000531
19/09/2008,0.390992692,0.000533
20/09/2008,0.391083209,0.000535
21/09/2008,0.391173726,0.000537
22/09/2008,0.391264243,0.000538
23/09/2008,0.39137739,0.000541
24/09/2008,0.391490537,0.000543
25/09/2008,0.39163197,0.000547
26/09/2008,0.391808761,0.000551
27/09/2008,0.391985553,0.000555
28/09/2008,0.39213474,0.000558
29/09/2008,0.392283927,0.000561
30/09/2008,0.392433115,0.000565
01/10/2008,0.39255448,0.000568
02/10/2008,0.392662632,0.00057
03/10/2008,0.392770784,0.000573
04/10/2008,0.392878936,0.000575
05/10/2008,0.392987088,0.000578
06/10/2008,0.39309524,0.000581
07/10/2008,0.39323043,0.000584
08/10/2008,0.39336562,0.000588
09/10/2008,0.393500811,0.000591
10/10/2008,0.393636001,0.000594
11/10/2008,0.393771191,0.000598
12/10/2008,0.393906381,0.000601
13/10/2008,0.394041571,0.000605
14/10/2008,0.394210559,0.000609
15/10/2008,0.394421793,0.000615
16/10/2008,0.394605462,0.000619
17/10/2008,0.39478913,0.000624
18/10/2008,0.394972799,0.000629
19/10/2008,0.39512785,0.000633
20/10/2008,0.395255656,0.000636
21/10/2008,0.395383462,0.00064
22/10/2008,0.395511267,0.000643
23/10/2008,0.395639073,0.000646
24/10/2008,0.395766879,0.00065
25/10/2008,0.395894685,0.000653
26/10/2008,0.39602249,0.000656
27/10/2008,0.396182248,0.000661
28/10/2008,0.396342005,0.000665
29/10/2008,0.396541701,0.00067
30/10/2008,0.396724883,0.000675
31/10/2008,0.396885417,0.00068
01/11/2008,0.397016864,0.000683
02/11/2008,0.397127196,0.000686
03/11/2008,0.397237528,0.000689
04/11/2008,0.397347859,0.000692
05/11/2008,0.397458191,0.000696
06/11/2008,0.397562189,0.000699
07/11/2008,0.397666187,0.000702
08/11/2008,0.397770185,0.000705
09/11/2008,0.397874183,0.000708
10/11/2008,0.398004181,0.000712
11/11/2008,0.398134178,0.000715
12/11/2008,0.398264176,0.000719
13/11/2008,0.398386831,0.000723
14/11/2008,0.39850231,0.000727
15/11/2008,0.398617789,0.00073
16/11/2008,0.398733268,0.000734
17/11/2008,0.398848747,0.000737
18/11/2008,0.39894833,0.00074
19/11/2008,0.399047914,0.000743
20/11/2008,0.399140969,0.000746
21/11/2008,0.399234024,0.000749
22/11/2008,0.399327079,0.000752
23/11/2008,0.399420134,0.000754
24/11/2008,0.399513189,0.000757
25/11/2008,0.399606244,0.00076
26/11/2008,0.399699299,0.000763
27/11/2008,0.399792354,0.000766
28/11/2008,0.399908673,0.000769
29/11/2008,0.4,0.000772
30/11/2008,0.400116319,0.000775
01/12/2008,0.400261717,0.000779
02/12/2008,0.400396069,0.000783
03/12/2008,0.400530421,0.000787
04/12/2008,0.400664772,0.000791
05/12/2008,0.400799124,0.000794
06/12/2008,0.400923072,0.000798
07/12/2008,0.401047019,0.000801
08/12/2008,0.40115868,0.000804
09/12/2008,0.40127034,0.000807
10/12/2008,0.401382001,0.000809
11/12/2008,0.401493661,0.000812
12/12/2008,0.401605322,0.000815
13/12/2008,0.401706288,0.000817
14/12/2008,0.401796859,0.000819
15/12/2008,0.401887429,0.000822
16/12/2008,0.401977999,0.000824
17/12/2008,0.402068569,0.000826
18/12/2008,0.402159139,0.000828
19/12/2008,0.402249709,0.00083
20/12/2008,0.402340279,0.000832
21/12/2008,0.402430849,0.000834
22/12/2008,0.402521419,0.000836
23/12/2008,0.402611989,0.000837
24/12/2008,0.402702559,0.000839
25/12/2008,0.402815771,0.000842
26/12/2008,0.402928984,0.000844
27/12/2008,0.403033876,0.000846
28/12/2008,0.403138769,0.000848
29/12/2008,0.403243661,0.00085
30/12/2008,0.403348554,0.000852
31/12/2008,0.403479669,0.000855
01/01/2009,0.403599467,0.000857
02/01/2009,0.403719265,0.000859
03/01/2009,0.403839063,0.000862
04/01/2009,0.403958861,0.000864
05/01/2009,0.404078659,0.000866
06/01/2009,0.404198457,0.000868
07/01/2009,0.404318255,0.00087
08/01/2009,0.404468002,0.000872
09/01/2009,0.404598499,0.000874
10/01/2009,0.404728996,0.000876
11/01/2009,0.404859493,0.000878
12/01/2009,0.40498999,0.00088
13/01/2009,0.405120487,0.000882
14/01/2009,0.405283608,0.000884
15/01/2009,0.405446729,0.000886
16/01/2009,0.40560985,0.000888
17/01/2009,0.405772972,0.00089
18/01/2009,0.405917618,0.000892
19/01/2009,0.406062264,0.000894
20/01/2009,0.40620691,0.000895
21/01/2009,0.406351556,0.000897
22/01/2009,0.406496202,0.000898
23/01/2009,0.40667701,0.0009
24/01/2009,0.406857817,0.000901
25/01/2009,0.407038625,0.000903
26/01/2009,0.407219432,0.000904
27/01/2009,0.407388884,0.000905
28/01/2009,0.407558335,0.000906
29/01/2009,0.407712945,0.000907
30/01/2009,0.407854436,0.000908
31/01/2009,0.407995927,0.000908
01/02/2009,0.408137418,0.000909
02/02/2009,0.408278909,0.000909
03/02/2009,0.4084204,0.000909
04/02/2009,0.408561891,0.000909
05/02/2009,0.408703382,0.000909
06/02/2009,0.408844873,0.000908
07/02/2009,0.408986364,0.000908
08/02/2009,0.409127855,0.000908
09/02/2009,0.409253554,0.000907
10/02/2009,0.409379254,0.000907
11/02/2009,0.409504953,0.000906
12/02/2009,0.409630653,0.000905
13/02/2009,0.409756352,0.000904
14/02/2009,0.409882052,0.000903
15/02/2009,0.410039176,0.000902
16/02/2009,0.410235582,0.000901
17/02/2009,0.410431987,0.000899
18/02/2009,0.410628393,0.000897
19/02/2009,0.410824798,0.000895
20/02/2009,0.411021204,0.000893
21/02/2009,0.411217609,0.000892
22/02/2009,0.411398135,0.00089
23/02/2009,0.41157866,0.000888
24/02/2009,0.411737245,0.000886
25/02/2009,0.411895831,0.000885
26/02/2009,0.412054417,0.000883
27/02/2009,0.412213003,0.000881
28/02/2009,0.412351255,0.000879
01/03/2009,0.412489507,0.000877
02/03/2009,0.412617976,0.000876
03/03/2009,0.412746444,0.000874
04/03/2009,0.412874913,0.000872
05/03/2009,0.413003381,0.00087
06/03/2009,0.41313185,0.000869
07/03/2009,0.413252026,0.000867
08/03/2009,0.413372201,0.000865
09/03/2009,0.413492377,0.000863
10/03/2009,0.413642597,0.000861
11/03/2009,0.413792817,0.000858
12/03/2009,0.413943036,0.000856
13/03/2009,0.414084147,0.000853
14/03/2009,0.414214412,0.000851
15/03/2009,0.414344677,0.000849
16/03/2009,0.414474942,0.000846
17/03/2009,0.414605206,0.000844
18/03/2009,0.414735471,0.000841
19/03/2009,0.414865736,0.000839
20/03/2009,0.415028567,0.000835
21/03/2009,0.415232106,0.000831
22/03/2009,0.415486529,0.000826
23/03/2009,0.415804558,0.000819
24/03/2009,0.416122588,0.000813
25/03/2009,0.41641894,0.000807
26/03/2009,0.416649469,0.000802
27/03/2009,0.416816648,0.000799
28/03/2009,0.416968112,0.000796
29/03/2009,0.417111465,0.000793
30/03/2009,0.417254817,0.00079
31/03/2009,0.417398169,0.000786
01/04/2009,0.417541522,0.000783
02/04/2009,0.417720712,0.000779
03/04/2009,0.417899903,0.000775
04/04/2009,0.418079093,0.000771
05/04/2009,0.418258284,0.000767
06/04/2009,0.418437474,0.000763
07/04/2009,0.418616665,0.000759
08/04/2009,0.418795855,0.000755
09/04/2009,0.418975045,0.00075
10/04/2009,0.419154236,0.000746
11/04/2009,0.419333426,0.000742
12/04/2009,0.419512617,0.000738
13/04/2009,0.419691807,0.000733
14/04/2009,0.419870998,0.000729
15/04/2009,0.420050188,0.000725
16/04/2009,0.420195278,0.000721
17/04/2009,0.420320688,0.000718
18/04/2009,0.420446098,0.000715
19/04/2009,0.420571508,0.000712
20/04/2009,0.420696918,0.000709
21/04/2009,0.420822328,0.000706
22/04/2009,0.420947738,0.000703
23/04/2009,0.421104501,0.0007
24/04/2009,0.421261263,0.000696
25/04/2009,0.421409535,0.000692
26/04/2009,0.421557807,0.000689
27/04/2009,0.421706079,0.000686
28/04/2009,0.421854351,0.000682
29/04/2009,0.422002622,0.000679
30/04/2009,0.422150894,0.000676
01/05/2009,0.42226888,0.000673
02/05/2009,0.422386865,0.00067
03/05/2009,0.422494281,0.000668
04/05/2009,0.422601696,0.000666
05/05/2009,0.422709112,0.000664
06/05/2009,0.422816527,0.000661
07/05/2009,0.422923942,0.000659
08/05/2009,0.423031358,0.000657
09/05/2009,0.423138773,0.000654
10/05/2009,0.423246189,0.000652
11/05/2009,0.423353604,0.00065
12/05/2009,0.423461019,0.000648
13/05/2009,0.423568435,0.000645
14/05/2009,0.42367585,0.000643
15/05/2009,0.423783265,0.000641
16/05/2009,0.423917535,0.000638
17/05/2009,0.424051804,0.000636
18/05/2009,0.42421964,0.000632
19/05/2009,0.424387477,0.000629
20/05/2009,0.424555314,0.000626
21/05/2009,0.42472315,0.000623
22/05/2009,0.424932946,0.000619
23/05/2009,0.42519519,0.000614
24/05/2009,0.425457435,0.00061
25/05/2009,0.425665735,0.000607
26/05/2009,0.425826477,0.000605
27/05/2009,0.42595221,0.000603
28/05/2009,0.426070655,0.000601
29/05/2009,0.426189099,0.000599
30/05/2009,0.426307544,0.000598
31/05/2009,0.426425988,0.000596
01/06/2009,0.426544433,0.000594
02/06/2009,0.426662877,0.000593
03/06/2009,0.426810933,0.000591
04/06/2009,0.426958989,0.000589
05/06/2009,0.427144058,0.000586
06/06/2009,0.427329128,0.000584
07/06/2009,0.427514197,0.000581
08/06/2009,0.427699267,0.000579
09/06/2009,0.427884336,0.000577
10/06/2009,0.428115673,0.000575
11/06/2009,0.42834701,0.000572
12/06/2009,0.428552427,0.00057
13/06/2009,0.428757844,0.000568
14/06/2009,0.428945709,0.000567
15/06/2009,0.429133574,0.000565
16/06/2009,0.429304265,0.000564
17/06/2009,0.429461266,0.000562
18/06/2009,0.429602429,0.000561
19/06/2009,0.429743592,0.00056
20/06/2009,0.429884755,0.000559
21/06/2009,0.430061209,0.000558
22/06/2009,0.430237662,0.000556
23/06/2009,0.430458229,0.000555
24/06/2009,0.430733938,0.000553
25/06/2009,0.430982593,0.000551
26/06/2009,0.431178795,0.00055
27/06/2009,0.431374996,0.000549
28/06/2009,0.431571197,0.000548
29/06/2009,0.431767398,0.000546
30/06/2009,0.4319636,0.000545
01/07/2009,0.432148393,0.000544
02/07/2009,0.432333185,0.000543
03/07/2009,0.432517978,0.000541
04/07/2009,0.432702771,0.00054
05/07/2009,0.432887564,0.000539
06/07/2009,0.433118555,0.000537
07/07/2009,0.433305841,0.000536
08/07/2009,0.433493127,0.000535
09/07/2009,0.433680414,0.000533
10/07/2009,0.4338677,0.000532
11/07/2009,0.434054986,0.000531
12/07/2009,0.434216008,0.00053
13/07/2009,0.434353502,0.000529
14/07/2009,0.434490997,0.000528
15/07/2009,0.434628491,0.000527
16/07/2009,0.434800359,0.000526
17/07/2009,0.434972227,0.000525
18/07/2009,0.435187062,0.000523
19/07/2009,0.435455606,0.000522
20/07/2009,0.435677036,0.00052
21/07/2009,0.435808755,0.00052
22/07/2009,0.435940474,0.000519
23/07/2009,0.436045036,0.000518
24/07/2009,0.436149599,0.000517
25/07/2009,0.436254161,0.000517
26/07/2009,0.436358724,0.000516
27/07/2009,0.436463286,0.000515
28/07/2009,0.436567849,0.000515
29/07/2009,0.436672411,0.000514
30/07/2009,0.436776974,0.000513
31/07/2009,0.436881536,0.000513
01/08/2009,0.436986099,0.000512
02/08/2009,0.437068859,0.000511
03/08/2009,0.437151619,0.000511
04/08/2009,0.437234378,0.00051
05/08/2009,0.437317138,0.00051
06/08/2009,0.437399898,0.000509
07/08/2009,0.437482658,0.000508
08/08/2009,0.437586108,0.000508
09/08/2009,0.43771542,0.000507
10/08/2009,0.437877061,0.000505
11/08/2009,0.438038701,0.000504
12/08/2009,0.438240751,0.000502
13/08/2009,0.438493314,0.0005
14/08/2009,0.438745877,0.000498
15/08/2009,0.438956729,0.000496
16/08/2009,0.439081782,0.000495
17/08/2009,0.439206834,0.000494
18/08/2009,0.439331887,0.000493
19/08/2009,0.439449637,0.000492
20/08/2009,0.439567387,0.000491
21/08/2009,0.439685138,0.00049
22/08/2009,0.439802888,0.000489
23/08/2009,0.439950076,0.000488
24/08/2009,0.440080112,0.000486
25/08/2009,0.440210149,0.000485
26/08/2009,0.440327015,0.000484
27/08/2009,0.440443882,0.000483
28/08/2009,0.440560749,0.000483
29/08/2009,0.440677615,0.000482
30/08/2009,0.440794482,0.000481
31/08/2009,0.440940565,0.00048
01/09/2009,0.441086648,0.000479
02/09/2009,0.441232732,0.000478
03/09/2009,0.441415336,0.000476
04/09/2009,0.441575165,0.000475
05/09/2009,0.441716343,0.000474
06/09/2009,0.441857522,0.000473
07/09/2009,0.441998701,0.000472
08/09/2009,0.44213988,0.000471
09/09/2009,0.442281058,0.000471
10/09/2009,0.442422237,0.00047
11/09/2009,0.442540824,0.000469
12/09/2009,0.44265941,0.000468
13/09/2009,0.442766164,0.000468
14/09/2009,0.442872918,0.000467
15/09/2009,0.442979672,0.000467
16/09/2009,0.443086426,0.000466
17/09/2009,0.44319318,0.000465
18/09/2009,0.443326622,0.000465
19/09/2009,0.443460064,0.000464
20/09/2009,0.443593507,0.000463
21/09/2009,0.443713003,0.000463
22/09/2009,0.443832499,0.000462
23/09/2009,0.443951996,0.000462
24/09/2009,0.444071492,0.000461
25/09/2009,0.444190988,0.000461
26/09/2009,0.444310485,0.00046
27/09/2009,0.444429981,0.00046
28/09/2009,0.444549477,0.000459
29/09/2009,0.444668974,0.000459
30/09/2009,0.44478847,0.000459
01/10/2009,0.444907966,0.000458
02/10/2009,0.445027462,0.000458
03/10/2009,0.445146959,0.000458
04/10/2009,0.445266455,0.000457
05/10/2009,0.445415825,0.000457
06/10/2009,0.445565196,0.000457
07/10/2009,0.445704779,0.000456
08/10/2009,0.44582237,0.000456
09/10/2009,0.445939962,0.000456
10/10/2009,0.446057553,0.000456
11/10/2009,0.446166349,0.000456
12/10/2009,0.446275146,0.000455
13/10/2009,0.446371949,0.000455
14/10/2009,0.446468752,0.000455
15/10/2009,0.446558735,0.000455
16/10/2009,0.446648718,0.000455
17/10/2009,0.446738701,0.000455
18/10/2009,0.446828684,0.000455
19/10/2009,0.446941163,0.000455
20/10/2009,0.447053642,0.000454
21/10/2009,0.447166121,0.000454
22/10/2009,0.447278599,0.000454
23/10/2009,0.447419198,0.000454
24/10/2009,0.447559797,0.000454
25/10/2009,0.447700395,0.000454
26/10/2009,0.447876143,0.000454
27/10/2009,0.448051892,0.000454
28/10/2009,0.44822764,0.000455
29/10/2009,0.448403388,0.000455
30/10/2009,0.448579136,0.000455
31/10/2009,0.448729623,0.000455
01/11/2009,0.448880109,0.000455
02/11/2009,0.44900228,0.000456
03/11/2009,0.44912445,0.000456
04/11/2009,0.44924662,0.000456
05/11/2009,0.44936879,0.000457
06/11/2009,0.44949096,0.000457
07/11/2009,0.449643673,0.000458
08/11/2009,0.449796385,0.000458
09/11/2009,0.449987276,0.000459
10/11/2009,0.450155424,0.00046
11/11/2009,0.450298173,0.00046
12/11/2009,0.450440922,0.000461
13/11/2009,0.450583671,0.000462
14/11/2009,0.45072642,0.000463
15/11/2009,0.450869169,0.000464
16/11/2009,0.451047605,0.000465
17/11/2009,0.451226041,0.000466
18/11/2009,0.451449086,0.000468
19/11/2009,0.451672131,0.000469
20/11/2009,0.451863024,0.000471
21/11/2009,0.452002193,0.000472
22/11/2009,0.452129624,0.000474
23/11/2009,0.452257056,0.000475
24/11/2009,0.452373484,0.000476
25/11/2009,0.452481842,0.000477
26/11/2009,0.452590199,0.000479
27/11/2009,0.452698556,0.00048
28/11/2009,0.452806914,0.000482
29/11/2009,0.45294236,0.000484
30/11/2009,0.453077807,0.000486
01/12/2009,0.453213254,0.000488
02/12/2009,0.453348701,0.00049
03/12/2009,0.453484147,0.000492
04/12/2009,0.453619594,0.000495
05/12/2009,0.453755041,0.000497
06/12/2009,0.453890487,0.000499
07/12/2009,0.454025934,0.000502
08/12/2009,0.454161381,0.000504
09/12/2009,0.454296828,0.000507
10/12/2009,0.454466136,0.00051
11/12/2009,0.454635444,0.000513
12/12/2009,0.454789041,0.000516
13/12/2009,0.454922311,0.000519
14/12/2009,0.455055581,0.000522
15/12/2009,0.455188851,0.000524
16/12/2009,0.455322121,0.000527
17/12/2009,0.455488709,0.000531
18/12/2009,0.455655297,0.000535
19/12/2009,0.455804876,0.000538
20/12/2009,0.455938068,0.000541
21/12/2009,0.45604441,0.000543
22/12/2009,0.456145154,0.000546
23/12/2009,0.456245898,0.000548
24/12/2009,0.456346642,0.00055
25/12/2009,0.456447387,0.000553
26/12/2009,0.456573317,0.000556
27/12/2009,0.456699247,0.000559
28/12/2009,0.456825177,0.000562
29/12/2009,0.456951107,0.000565
30/12/2009,0.457077037,0.000569
31/12/2009,0.457186031,0.000571
01/01/2010,0.457295025,0.000574
02/01/2010,0.457404018,0.000577
03/01/2010,0.457513012,0.00058
04/01/2010,0.457622006,0.000583
05/01/2010,0.457758248,0.000587
06/01/2010,0.45789449,0.000591
07/01/2010,0.458020225,0.000594
08/01/2010,0.458134238,0.000597
09/01/2010,0.458248252,0.000601
10/01/2010,0.458362266,0.000604
11/01/2010,0.45847628,0.000607
12/01/2010,0.458574374,0.00061
13/01/2010,0.458666262,0.000613
14/01/2010,0.458753484,0.000615
15/01/2010,0.458840707,0.000618
16/01/2010,0.458927929,0.00062
17/01/2010,0.459015151,0.000623
18/01/2010,0.459102374,0.000626
19/01/2010,0.459189596,0.000628
20/01/2010,0.459276819,0.000631
21/01/2010,0.459364041,0.000633
22/01/2010,0.459451264,0.000636
23/01/2010,0.459538486,0.000639
24/01/2010,0.459625708,0.000641
25/01/2010,0.459712931,0.000644
26/01/2010,0.459800153,0.000647
27/01/2010,0.459887376,0.000649
28/01/2010,0.459974598,0.000652
29/01/2010,0.460061821,0.000655
30/01/2010,0.460149043,0.000658
31/01/2010,0.460236265,0.00066
01/02/2010,0.460345293,0.000664
02/02/2010,0.460454321,0.000667
03/02/2010,0.460590607,0.000671
04/02/2010,0.460726892,0.000675
05/02/2010,0.460863177,0.000679
06/02/2010,0.460999462,0.000684
07/02/2010,0.461135747,0.000688
08/02/2010,0.461306103,0.000693
09/02/2010,0.461476459,0.000698
10/02/2010,0.461625596,0.000702
11/02/2010,0.461755348,0.000706
12/02/2010,0.461885101,0.000709
13/02/2010,0.462000305,0.000713
14/02/2010,0.462115508,0.000716
15/02/2010,0.462230712,0.000719
16/02/2010,0.462345915,0.000722
17/02/2010,0.462461119,0.000726
18/02/2010,0.462576323,0.000729
19/02/2010,0.462691526,0.000732
20/02/2010,0.46280673,0.000735
21/02/2010,0.462921933,0.000738
22/02/2010,0.463037137,0.000741
23/02/2010,0.463152341,0.000744
24/02/2010,0.463267544,0.000747
